ID,experimental_replicate,concentration,ecuatorial,polar
11,1,5,12.18,12.18
11,1,5,13.62,13.62
12,1,5,10.35,10.35
12,1,5,11.93,11.93
12,1,5,10.22,10.22
13,1,5,11.3,10.3
13,1,5,10.9,9.98
13,1,5,10.01,10.01
14,1,5,10.95,11.05
14,1,5,11.8,11.8
14,1,5,10.51,9.38
15,1,5,10.72,10.72
15,1,5,10.95,10.95
15,1,5,11.7,11.7
16,1,5,12.05,11.5
16,1,5,11.5,11.5
16,1,5,14.62,11.99
17,1,5,11.17,11.17
17,1,5,10.94,10.94
17,1,5,10.7,10.7
18,1,5,12.97,12.97
18,1,5,12.42,12.42
18,1,5,12.52,12.52
19,1,5,19.77,19.77
19,1,5,19.6,19.6
19,1,5,18,18
20,1,5,15.69,15.69
20,1,5,14.81,14.81
20,1,5,17.11,17.11
21,1,5,11.2,1.12
21,1,5,11.6,11.6
21,1,5,10.85,10.85
22,1,5,11.2,11.2
22,1,5,11,10
22,1,5,9.34,10.34
23,1,5,10.67,10.67
23,1,5,10.96,10.96
23,1,5,10.58,10.58
24,1,5,8.8,8.8
24,1,5,8.6,8.6
24,1,5,10.22,9.86
25,1,5,9.58,9.96
25,1,5,10.11,9.31
25,1,5,9.9,10.07
26,1,5,8.78,8.78
26,1,5,9.34,9.28
26,1,5,8.55,8.55
27,1,5,8.59,8.59
27,1,5,8.35,8.35
27,1,5,8.55,8.55
28,1,5,9.1,9.1
28,1,5,10.1,10.01
28,1,5,9.79,9.79
29,1,5,8.9,8.9
29,1,5,10.05,10.05
29,1,5,9,9
30,1,5,7,7
30,1,5,7,7
30,1,5,7,7
31,1,5,10.1,9.1
31,1,5,9.16,8.26
31,1,5,10.65,7
32,1,5,10.67,10.67
32,1,5,11.2,11.2
32,1,5,10.47,10.47
33,1,5,8.45,8.45
33,1,5,8.66,8.66
33,1,5,8.96,8.96
34,1,5,9.46,9.7
34,1,5,11.47,11.47
34,1,5,12.02,12.02
35,1,5,10.94,10.94
35,1,5,10.7,10.7
35,1,5,12.97,12.97
36,1,5,10.01,10.01
36,1,5,10.95,11.05
36,1,5,11.8,11.8
37,1,5,10.91,10.91
37,1,5,12.01,12.01
37,1,5,12.04,12.04
38,1,5,8.8,8.8
38,1,5,8.6,8.6
38,1,5,10.22,9.86
39,1,5,9.08,9.11
39,1,5,8.6,8.6
39,1,5,8.93,8.93
40,1,5,8.51,8.34
40,1,5,8.2,8.2
40,1,5,7,7
41,1,5,9.11,9.11
41,1,5,9.08,9.08
41,1,5,9.33,9.33
42,1,5,9.1,9.1
42,1,5,10.1,10.01
42,1,5,9.79,9.79
43,1,5,10.88,10.88
43,1,5,10.42,10.42
43,1,5,10.56,10.56
44,1,5,11,10
44,1,5,9.34,9.34
44,1,5,10.67,10.67
45,1,5,10.35,10.35
45,1,5,11.93,11.93
45,1,5,10.22,10.22
46,1,5,9.65,9.65
46,1,5,9.88,9.88
46,1,5,9.25,9.25
47,1,5,9.08,9.08
47,1,5,9.27,9.27
47,1,5,8.98,8.98
48,1,5,12,9.9
48,1,5,12.07,10.58
48,1,5,12.2,9.92
49,1,5,8.03,8.03
49,1,5,8.01,8.01
49,1,5,8.51,7
50,1,5,11.95,11.95
50,1,5,11.2,11.2
50,1,5,11.6,11.6
1,2,0,84,84
1,2,0,84,84
1,2,0,84,84
2,2,0,84,84
2,2,0,84,84
2,2,0,84,84
3,2,0,84,84
3,2,0,84,84
3,2,0,84,84
4,2,0,84,84
4,2,0,84,84
4,2,0,84,84
5,2,0,76.19,76.19
5,2,0,80.69,80.69
5,2,0,70.7,70.7
6,2,0,84,84
6,2,0,84,84
6,2,0,84,84
7,2,0,84,84
7,2,0,84,84
7,2,0,84,84
8,2,0,84,84
8,2,0,84,84
8,2,0,84,84
9,2,0,84,84
9,2,0,84,84
9,2,0,84,84
10,2,0,78.21,78.21
10,2,0,80.82,80.82
10,2,0,80.04,80.04
11,2,0,84,84
11,2,0,84,84
11,2,0,84,84
12,2,0,76.69,79.69
12,2,0,80.64,80.64
12,2,0,74.14,74.14
13,2,0,77.71,77.71
13,2,0,72.01,72.01
13,2,0,73.01,73.01
14,2,0,84,84
14,2,0,84,84
14,2,0,84,84
15,2,0,78.29,78.29
15,2,0,80.58,80.58
15,2,0,79.29,79.29
16,2,0,81.85,81.85
16,2,0,82.04,82.04
16,2,0,82.77,82.77
17,2,0,80.08,80.08
17,2,0,81.69,81.69
17,2,0,78.43,78.43
18,2,0,84,84
18,2,0,84,84
18,2,0,82.79,82.79
19,2,0,84,84
19,2,0,83.14,83.14
19,2,0,84,84
20,2,0,80.81,80.81
20,2,0,83.36,83.36
20,2,0,84,84
21,2,0,81.58,81.58
21,2,0,82.17,82.17
21,2,0,80.96,80.96
22,2,0,84,84
22,2,0,84,84
22,2,0,79.77,76.41
23,2,0,70.9,76.16
23,2,0,74.07,78.9
23,2,0,74.89,72.65
24,2,0,75.4,75.4
24,2,0,78.64,78.64
24,2,0,76.61,76.61
25,2,0,71.43,71.43
25,2,0,71.88,71.88
25,2,0,74.46,74.46
26,2,0,79.5,79.5
26,2,0,82.21,82.21
26,2,0,84,84
27,2,0,75.92,75.92
27,2,0,72.37,72.37
27,2,0,74.48,74.48
28,2,0,84,84
28,2,0,84,84
28,2,0,84,84
29,2,0,79.31,79.31
29,2,0,74.04,74.04
29,2,0,76.77,76.77
30,2,0,58.48,58.48
30,2,0,60.81,60.81
30,2,0,65.08,65.08
31,2,0,77.13,77.13
31,2,0,73.51,73.51
31,2,0,78.11,78.11
32,2,0,80.36,80.36
32,2,0,79.09,79.09
32,2,0,75.81,75.81
33,2,0,73.72,73.72
33,2,0,74.98,74.98
33,2,0,79.5,79.5
34,2,0,77.18,77.18
34,2,0,78.05,78.05
34,2,0,78.23,78.23
35,2,0,77.42,77.42
35,2,0,78.18,78.18
35,2,0,72.46,72.46
36,2,0,76.73,76.73
36,2,0,74.08,74.08
36,2,0,77.17,77.17
37,2,0,78.18,78.18
37,2,0,81.19,81.19
37,2,0,77.84,77.84
38,2,0,74.94,74.94
38,2,0,79.74,79.74
38,2,0,66.25,66.25
39,2,0,77.8,77.8
39,2,0,72.96,72.96
39,2,0,75.25,75.25
40,2,0,74.16,74.16
40,2,0,69.65,69.65
40,2,0,71.19,71.19
41,2,0,80.09,80.09
41,2,0,82.5,82.5
41,2,0,80.81,80.81
42,2,0,79.52,79.52
42,2,0,77.03,77.03
42,2,0,79.29,79.29
43,2,0,84,77.38
43,2,0,84,79.11
43,2,0,80.59,80.59
44,2,0,72.07,72.07
44,2,0,78.67,78.67
44,2,0,84,84
45,2,0,55.68,55.68
45,2,0,60.89,60.89
45,2,0,61.68,61.68
46,2,0,80.68,80.68
46,2,0,80.22,80.22
46,2,0,81.24,81.24
47,2,0,79.95,79.95
47,2,0,82.28,82.28
47,2,0,82.55,82.55
48,2,0,84,84
48,2,0,84,84
48,2,0,84,84
49,2,0,76.42,73.42
49,2,0,75.41,75.41
49,2,0,77.21,77.21
50,2,0,82.61,82.61
50,2,0,84,84
50,2,0,81.16,81.16
1,2,0.01,76.6,78.86
1,2,0.01,66.04,80.73
1,2,0.01,74.41,75.1
2,2,0.01,72.51,78.36
2,2,0.01,72.79,80
2,2,0.01,73.72,77.72
3,2,0.01,67.64,80
3,2,0.01,77.45,75.42
3,2,0.01,81.9,74.65
4,2,0.01,75.44,76.43
4,2,0.01,75.4,76.86
4,2,0.01,75.15,75
5,2,0.01,53.23,53.87
5,2,0.01,48.77,44.27
5,2,0.01,51.2,44.27
6,2,0.01,80.55,78.1
6,2,0.01,80.56,78.1
6,2,0.01,80.93,81.98
7,2,0.01,80.62,74.83
7,2,0.01,80.29,77.87
7,2,0.01,69.32,77.69
8,2,0.01,74.35,76.38
8,2,0.01,68.18,76.22
8,2,0.01,74.03,74.04
9,2,0.01,48.43,53.2
9,2,0.01,63.5,59.44
9,2,0.01,52.91,58.32
10,2,0.01,68.07,66.36
10,2,0.01,68.35,68.69
10,2,0.01,63.95,66.21
11,2,0.01,80.93,75.88
11,2,0.01,79.78,80.89
11,2,0.01,74.35,74.09
12,2,0.01,61.5,51.63
12,2,0.01,52.77,53.99
12,2,0.01,52.64,52.7
13,2,0.01,62.15,60.97
13,2,0.01,62.15,60.97
13,2,0.01,61.12,61.12
14,2,0.01,61.7,62
14,2,0.01,72.57,73.92
14,2,0.01,71.52,71.31
15,2,0.01,48.88,48.88
15,2,0.01,51.24,51.79
15,2,0.01,76.65,68.24
16,2,0.01,60.32,53.94
16,2,0.01,61.37,57.5
16,2,0.01,62.57,63.34
17,2,0.01,65.92,67.83
17,2,0.01,65.89,65.9
17,2,0.01,67.81,69.01
18,2,0.01,63.88,56.47
18,2,0.01,58.19,63.09
18,2,0.01,64.75,62.73
19,2,0.01,66.09,68.45
19,2,0.01,68.68,66.67
19,2,0.01,79.15,72.37
20,2,0.01,55.68,57.45
20,2,0.01,74.72,62.85
20,2,0.01,69.94,72.16
21,2,0.01,67.33,68.27
21,2,0.01,62,67.29
21,2,0.01,70.06,72.41
22,2,0.01,55.36,61.11
22,2,0.01,69.65,69.6
22,2,0.01,76.68,65.8
23,2,0.01,39.31,39.31
23,2,0.01,42.61,42.61
23,2,0.01,41.32,41.32
24,2,0.01,53.41,59.73
24,2,0.01,60.67,60.09
24,2,0.01,59.49,59.46
25,2,0.01,54.11,57.7
25,2,0.01,56.69,62.6
25,2,0.01,63.95,63.94
26,2,0.01,42.48,46.46
26,2,0.01,42.48,42.48
26,2,0.01,45.68,41.01
27,2,0.01,58.09,62.09
27,2,0.01,60.9,62.22
27,2,0.01,59.76,57.96
28,2,0.01,68.51,68.55
28,2,0.01,78.69,77.13
28,2,0.01,74.78,77.99
29,2,0.01,57.99,56.35
29,2,0.01,58.74,53.94
29,2,0.01,52.09,53.28
30,2,0.01,48.73,48.82
30,2,0.01,49.05,49.05
30,2,0.01,43.34,43.34
31,2,0.01,58.18,65.62
31,2,0.01,54.92,57.53
31,2,0.01,56.82,59.62
32,2,0.01,77.66,75.2
32,2,0.01,78.67,73.33
32,2,0.01,66.92,71.21
33,2,0.01,65.96,68.42
33,2,0.01,66.43,77.86
33,2,0.01,62.75,56.86
34,2,0.01,60.64,60.66
34,2,0.01,51.38,62.2
34,2,0.01,57.24,56.01
35,2,0.01,57.14,69.54
35,2,0.01,58.4,56.87
35,2,0.01,57.38,62.06
36,2,0.01,55.69,54.6
36,2,0.01,63.51,67.5
36,2,0.01,62.55,66.58
37,2,0.01,59.76,59.7
37,2,0.01,59.8,57.42
37,2,0.01,50.9,50.9
38,2,0.01,53.29,52.96
38,2,0.01,55.97,57.93
38,2,0.01,51.03,51.5
39,2,0.01,59.32,59.41
39,2,0.01,56.82,59.38
39,2,0.01,62.95,62.95
40,2,0.01,59.4,54.44
40,2,0.01,51.56,56.11
40,2,0.01,58.82,60.15
41,2,0.01,62.04,56.41
41,2,0.01,56.9,55.33
41,2,0.01,52.65,51.2
42,2,0.01,58.93,56.18
42,2,0.01,62.65,51.68
42,2,0.01,57.89,57.67
43,2,0.01,61.66,69.97
43,2,0.01,67.42,68.7
43,2,0.01,55.28,66.98
44,2,0.01,61.55,59.4
44,2,0.01,62.15,61.41
44,2,0.01,52.76,61.65
45,2,0.01,49.98,45.06
45,2,0.01,48.87,50.59
45,2,0.01,42.96,51.28
46,2,0.01,62.24,65.69
46,2,0.01,68.38,70.79
46,2,0.01,65.33,73.34
47,2,0.01,62.14,69.63
47,2,0.01,62.68,65.38
47,2,0.01,62.64,68.6
48,2,0.01,79.78,72.12
48,2,0.01,72.34,78.26
48,2,0.01,68.3,68.9
49,2,0.01,56.71,56.71
49,2,0.01,47.51,439.2
49,2,0.01,46.62,48.85
50,2,0.01,71.46,66.48
50,2,0.01,71.95,70.25
50,2,0.01,73.95,73.61
1,2,0.05,76.6,78.86
1,2,0.05,66.04,80.73
1,2,0.05,74.41,75.1
2,2,0.05,72.51,78.36
2,2,0.05,72.79,80
2,2,0.05,73.72,77.72
3,2,0.05,67.64,80
3,2,0.05,77.45,75.42
3,2,0.05,81.9,74.65
4,2,0.05,75.44,76.43
4,2,0.05,75.4,76.86
4,2,0.05,75.15,75
5,2,0.05,53.23,53.87
5,2,0.05,48.77,44.27
5,2,0.05,51.2,44.27
6,2,0.05,80.55,78.1
6,2,0.05,80.56,78.1
6,2,0.05,80.93,81.98
7,2,0.05,80.62,74.83
7,2,0.05,80.29,77.87
7,2,0.05,69.32,77.69
8,2,0.05,74.35,76.38
8,2,0.05,68.18,76.22
8,2,0.05,74.03,74.04
9,2,0.05,48.43,53.2
9,2,0.05,63.5,59.44
9,2,0.05,52.91,58.32
10,2,0.05,68.07,66.36
10,2,0.05,68.35,68.69
10,2,0.05,63.95,66.21
11,2,0.05,80.93,75.88
11,2,0.05,79.78,80.89
11,2,0.05,74.35,74.09
12,2,0.05,61.5,51.63
12,2,0.05,52.77,53.99
12,2,0.05,52.64,52.7
13,2,0.05,62.15,60.97
13,2,0.05,62.15,60.97
13,2,0.05,61.12,61.12
14,2,0.05,61.7,62
14,2,0.05,72.57,73.92
14,2,0.05,71.52,71.31
15,2,0.05,48.88,48.88
15,2,0.05,51.24,51.79
15,2,0.05,76.65,68.24
16,2,0.05,60.32,53.94
16,2,0.05,61.37,57.5
16,2,0.05,62.57,63.34
17,2,0.05,65.92,67.83
17,2,0.05,65.89,65.9
17,2,0.05,67.81,69.01
18,2,0.05,63.88,56.47
18,2,0.05,58.19,63.09
18,2,0.05,64.75,62.73
19,2,0.05,66.09,68.45
19,2,0.05,68.68,66.67
19,2,0.05,79.15,72.37
20,2,0.05,55.68,57.45
20,2,0.05,74.72,62.85
20,2,0.05,69.94,72.16
21,2,0.05,67.33,68.27
21,2,0.05,62,67.29
21,2,0.05,70.06,72.41
22,2,0.05,55.36,61.11
22,2,0.05,69.65,69.6
22,2,0.05,76.68,65.8
23,2,0.05,39.31,39.31
23,2,0.05,42.61,42.61
23,2,0.05,41.32,41.32
24,2,0.05,53.41,59.73
24,2,0.05,60.67,60.09
24,2,0.05,59.49,59.46
25,2,0.05,54.11,57.7
25,2,0.05,56.69,62.6
25,2,0.05,63.95,63.94
26,2,0.05,42.48,46.46
26,2,0.05,42.48,42.48
26,2,0.05,45.68,41.01
27,2,0.05,58.09,62.09
27,2,0.05,60.9,62.22
27,2,0.05,59.76,57.96
28,2,0.05,68.51,68.55
28,2,0.05,78.69,77.13
28,2,0.05,74.78,77.99
29,2,0.05,57.99,56.35
29,2,0.05,58.74,53.94
29,2,0.05,52.09,53.28
30,2,0.05,48.73,48.82
30,2,0.05,49.05,49.05
30,2,0.05,43.34,43.34
31,2,0.05,58.18,65.62
31,2,0.05,54.92,57.53
31,2,0.05,56.82,59.62
32,2,0.05,77.66,75.2
32,2,0.05,78.67,73.33
32,2,0.05,66.92,71.21
33,2,0.05,65.96,68.42
33,2,0.05,66.43,77.86
33,2,0.05,62.75,56.86
34,2,0.05,60.64,60.66
34,2,0.05,51.38,62.2
34,2,0.05,57.24,56.01
35,2,0.05,57.14,69.54
35,2,0.05,58.4,56.87
35,2,0.05,57.38,62.06
36,2,0.05,55.69,54.6
36,2,0.05,63.51,67.5
36,2,0.05,62.55,66.58
37,2,0.05,59.76,59.7
37,2,0.05,59.8,57.42
37,2,0.05,50.9,50.9
38,2,0.05,53.29,52.96
38,2,0.05,55.97,57.93
38,2,0.05,51.03,51.5
39,2,0.05,59.32,59.41
39,2,0.05,56.82,59.38
39,2,0.05,62.95,62.95
40,2,0.05,59.4,54.44
40,2,0.05,51.56,56.11
40,2,0.05,58.82,60.15
41,2,0.05,62.04,56.41
41,2,0.05,56.9,55.33
41,2,0.05,52.65,51.2
42,2,0.05,58.93,56.18
42,2,0.05,62.65,51.68
42,2,0.05,57.89,57.67
43,2,0.05,61.66,69.97
43,2,0.05,67.42,68.7
43,2,0.05,55.28,66.98
44,2,0.05,61.55,59.4
44,2,0.05,62.15,61.41
44,2,0.05,52.76,61.65
45,2,0.05,49.98,45.06
45,2,0.05,48.87,50.59
45,2,0.05,42.96,51.28
46,2,0.05,62.24,65.69
46,2,0.05,68.38,70.79
46,2,0.05,65.33,73.34
47,2,0.05,62.14,69.63
47,2,0.05,62.68,65.38
47,2,0.05,62.64,68.6
48,2,0.05,79.78,72.12
48,2,0.05,72.34,78.26
48,2,0.05,68.3,68.9
49,2,0.05,56.71,56.71
49,2,0.05,47.51,439.2
49,2,0.05,46.62,48.85
50,2,0.05,71.46,66.48
50,2,0.05,71.95,70.25
50,2,0.05,73.95,73.61
1,2,0.1,58.7,58.7
1,2,0.1,57.12,57.12
1,2,0.1,56.52,56.52
2,2,0.1,68.27,68.27
2,2,0.1,61.09,61.09
2,2,0.1,69.93,69.93
3,2,0.1,64.61,64.61
3,2,0.1,60.69,60.69
3,2,0.1,61.6,61.6
4,2,0.1,65.62,66.62
4,2,0.1,56.61,56.61
4,2,0.1,56.59,56.59
5,2,0.1,53.21,53.21
5,2,0.1,55.98,55.98
5,2,0.1,53.4,53.4
6,2,0.1,61.58,61.58
6,2,0.1,62.74,62.74
6,2,0.1,72.94,72.94
7,2,0.1,69.44,66.44
7,2,0.1,64.37,64.37
7,2,0.1,64.6,64.6
8,2,0.1,61.45,61.45
8,2,0.1,59.81,59.81
8,2,0.1,61.6,61.6
9,2,0.1,60.96,60.96
9,2,0.1,61.69,61.69
9,2,0.1,62.49,62.49
10,2,0.1,59.76,59.76
10,2,0.1,60.21,60.21
10,2,0.1,58.28,58.28
11,2,0.1,56.8,56.8
11,2,0.1,61.67,61.67
11,2,0.1,61.81,61.81
12,2,0.1,53.08,53.08
12,2,0.1,52.72,52.72
12,2,0.1,52.05,52.05
13,2,0.1,49.1,49.1
13,2,0.1,49.53,49.53
13,2,0.1,50.89,50.89
14,2,0.1,66.82,66.82
14,2,0.1,61.79,61.79
14,2,0.1,68.49,68.49
15,2,0.1,54.97,54.97
15,2,0.1,58.13,58.13
15,2,0.1,56.23,56.23
16,2,0.1,61.92,61.92
16,2,0.1,58.94,58.94
16,2,0.1,56.96,56.96
17,2,0.1,54.5,54.5
17,2,0.1,53.1,53.1
17,2,0.1,53.1,53.1
18,2,0.1,55.26,55.26
18,2,0.1,46.41,46.41
18,2,0.1,51.17,51.17
19,2,0.1,55.13,55.13
19,2,0.1,55.13,55.13
19,2,0.1,65.13,65.13
20,2,0.1,47.9,49.9
20,2,0.1,53.34,53.34
20,2,0.1,56.67,56.67
21,2,0.1,58.79,58.79
21,2,0.1,59.66,59.66
21,2,0.1,59.46,59.46
22,2,0.1,52.6,52.6
22,2,0.1,65.02,65.02
22,2,0.1,64.55,64.55
23,2,0.1,31.58,31.58
23,2,0.1,31.51,31.51
23,2,0.1,33.11,33.11
24,2,0.1,50.75,50.75
24,2,0.1,50.39,50.39
24,2,0.1,48.66,48.66
25,2,0.1,50.64,50.64
25,2,0.1,49.95,49.95
25,2,0.1,49.91,49.91
26,2,0.1,32.04,35.04
26,2,0.1,33.21,33.21
26,2,0.1,32.39,32.39
27,2,0.1,50,50
27,2,0.1,47.75,47.75
27,2,0.1,47.35,47.35
28,2,0.1,59.15,59.15
28,2,0.1,60.9,60.9
28,2,0.1,59.28,59.28
29,2,0.1,50.81,50.81
29,2,0.1,51.85,51.85
29,2,0.1,47.07,47.07
30,2,0.1,45.54,45.54
30,2,0.1,45.26,45.26
30,2,0.1,35.26,35.26
31,2,0.1,57.76,57.76
31,2,0.1,55.54,55.54
31,2,0.1,56.06,56.06
32,2,0.1,60.64,60.64
32,2,0.1,59.62,59.62
32,2,0.1,59.99,59.99
33,2,0.1,56.2,56.2
33,2,0.1,58.4,58.4
33,2,0.1,58.81,58.81
34,2,0.1,60.65,60.65
34,2,0.1,57.66,57.66
34,2,0.1,53.77,52.77
35,2,0.1,53.51,53.51
35,2,0.1,57.24,57.24
35,2,0.1,54.55,54.55
36,2,0.1,50.21,50.21
36,2,0.1,54.68,54.68
36,2,0.1,56.06,56.06
37,2,0.1,48.91,49.91
37,2,0.1,52.12,53.12
37,2,0.1,41.29,46.29
38,2,0.1,42.2,42.2
38,2,0.1,49.68,49.68
38,2,0.1,46.6,46.6
39,2,0.1,52.49,52.49
39,2,0.1,53.17,53.17
39,2,0.1,54.49,54.49
40,2,0.1,53.19,53.19
40,2,0.1,50.79,50.79
40,2,0.1,52.22,52.22
41,2,0.1,58.98,58.98
41,2,0.1,52.48,51.48
41,2,0.1,48.23,48.23
42,2,0.1,50.61,65.61
42,2,0.1,58.39,58.39
42,2,0.1,53.12,55.12
43,2,0.1,58.82,58.82
43,2,0.1,60.01,60.01
43,2,0.1,54.83,52.83
44,2,0.1,54.95,54.95
44,2,0.1,53.83,53.83
44,2,0.1,57.42,57.42
45,2,0.1,45.12,45.12
45,2,0.1,45.12,45.12
45,2,0.1,44.35,43.35
46,2,0.1,59.56,59.56
46,2,0.1,58.45,58.45
46,2,0.1,59.96,59.96
47,2,0.1,57.31,57.31
47,2,0.1,61.92,61.92
47,2,0.1,56.1,56.1
48,2,0.1,58.99,58.99
48,2,0.1,60.54,60.54
48,2,0.1,59.33,59.33
49,2,0.1,44.33,44.33
49,2,0.1,43.81,42.81
49,2,0.1,43.88,42.88
50,2,0.1,61.28,61.28
50,2,0.1,61.28,61.28
50,2,0.1,56.01,56.01
1,2,0.5,39.5,39.5
1,2,0.5,40.88,40.88
1,2,0.5,41.78,41.78
2,2,0.5,60.34,60.34
2,2,0.5,56.87,56.87
2,2,0.5,64.37,64.37
3,2,0.5,59.74,59.74
3,2,0.5,59.61,59.61
3,2,0.5,60.88,60.88
4,2,0.5,55.46,55.46
4,2,0.5,54.64,54.64
4,2,0.5,54.02,54.02
5,2,0.5,39.38,39.38
5,2,0.5,38.44,38.44
5,2,0.5,34.16,34.16
6,2,0.5,56.56,56.56
6,2,0.5,60.61,60.61
6,2,0.5,66.34,66.34
7,2,0.5,64.99,64.99
7,2,0.5,57.64,57.64
7,2,0.5,59.88,59.88
8,2,0.5,45.13,45.13
8,2,0.5,50.37,50.37
8,2,0.5,47.94,47.94
9,2,0.5,57.51,57.51
9,2,0.5,58.18,58.18
9,2,0.5,58.14,58.14
10,2,0.5,48.95,48.95
10,2,0.5,52.72,52.72
10,2,0.5,51.81,51.81
11,2,0.5,51.13,51.13
11,2,0.5,48.97,48.97
11,2,0.5,46.77,46.77
12,2,0.5,38.54,38.54
12,2,0.5,40.35,40.35
12,2,0.5,41.2,41.2
13,2,0.5,32.95,32.95
13,2,0.5,39.92,39.92
13,2,0.5,35.77,35.77
14,2,0.5,48.36,48.36
14,2,0.5,53.41,53.41
14,2,0.5,51.28,51.28
15,2,0.5,40.11,40.11
15,2,0.5,49.42,49.42
15,2,0.5,47.88,47.88
16,2,0.5,42.54,42.54
16,2,0.5,45.56,45.56
16,2,0.5,54.63,54.63
17,2,0.5,45.61,45.61
17,2,0.5,41.55,41.55
17,2,0.5,42,42
18,2,0.5,35.43,35.43
18,2,0.5,39.09,39.09
18,2,0.5,53.75,53.75
19,2,0.5,48.04,48.04
19,2,0.5,47.8,47.8
19,2,0.5,65.08,59.08
20,2,0.5,39.64,39.64
20,2,0.5,45.25,45.25
20,2,0.5,41.84,41.84
21,2,0.5,52.88,52.88
21,2,0.5,50.92,50.92
21,2,0.5,56.92,56.92
22,2,0.5,48.77,48.77
22,2,0.5,63.75,63.75
22,2,0.5,63.5,63.5
23,2,0.5,35.03,35.03
23,2,0.5,27.17,27.17
23,2,0.5,30.49,30.49
24,2,0.5,38.76,38.76
24,2,0.5,40.22,40.22
24,2,0.5,39.66,39.66
25,2,0.5,37.04,37.04
25,2,0.5,40.34,40.34
25,2,0.5,39.48,39.48
26,2,0.5,31.36,31.36
26,2,0.5,28.6,28.6
26,2,0.5,25.43,25.43
27,2,0.5,37.67,37.67
27,2,0.5,36.68,36.68
27,2,0.5,37.62,37.62
28,2,0.5,49.67,49.67
28,2,0.5,54.79,54.79
28,2,0.5,48.83,48.83
29,2,0.5,39.85,39.85
29,2,0.5,42.56,42.56
29,2,0.5,42.53,42.53
30,2,0.5,27.89,27.89
30,2,0.5,28.7,28.7
30,2,0.5,28.37,28.37
31,2,0.5,35.94,35.94
31,2,0.5,35.11,35.11
31,2,0.5,31.23,31.23
32,2,0.5,50.17,50.17
32,2,0.5,54.75,54.75
32,2,0.5,54.78,54.78
33,2,0.5,40.67,40.67
33,2,0.5,38.76,38.76
33,2,0.5,36.81,36.81
34,2,0.5,38.7,38.7
34,2,0.5,40.71,40.71
34,2,0.5,39.13,39.13
35,2,0.5,31.25,31.25
35,2,0.5,45.46,45.46
35,2,0.5,36.54,36.54
36,2,0.5,37.48,37.48
36,2,0.5,36.65,36.65
36,2,0.5,44.5,44.5
37,2,0.5,40.7,40.7
37,2,0.5,42.76,42.76
37,2,0.5,36.39,36.39
38,2,0.5,28.37,28.37
38,2,0.5,29.27,29.27
38,2,0.5,35.88,35.88
39,2,0.5,38.91,38.91
39,2,0.5,39.11,39.11
39,2,0.5,39.37,39.37
40,2,0.5,39.78,39.78
40,2,0.5,39.28,39.28
40,2,0.5,39.28,39.28
41,2,0.5,64.11,64.11
41,2,0.5,44.39,44.39
41,2,0.5,43.84,43.84
42,2,0.5,46.42,46.42
42,2,0.5,46.78,46.78
42,2,0.5,49.57,48.57
43,2,0.5,67.49,67.49
43,2,0.5,53.41,53.41
43,2,0.5,44.21,44.21
44,2,0.5,46.76,46.76
44,2,0.5,40.41,40.41
44,2,0.5,49.9,49.9
45,2,0.5,37.88,37.88
45,2,0.5,38.31,38.31
45,2,0.5,37.42,37.42
46,2,0.5,47.64,47.64
46,2,0.5,48.39,48.39
46,2,0.5,43.82,43.82
47,2,0.5,55.12,55.12
47,2,0.5,54.75,54.75
47,2,0.5,55.26,55.26
48,2,0.5,50.91,50.91
48,2,0.5,51.39,51.39
48,2,0.5,58.73,58.73
49,2,0.5,35.41,35.41
49,2,0.5,34.74,34.74
49,2,0.5,32.52,32.52
50,2,0.5,36.58,36.58
50,2,0.5,37.09,37.09
50,2,0.5,37.44,37.44
1,2,1,23.43,23.43
1,2,1,24.13,24.13
1,2,1,26.57,26.57
2,2,1,36.96,36.96
2,2,1,34.02,34.02
2,2,1,34.35,34.35
3,2,1,35.35,35.35
3,2,1,25.36,25.36
3,2,1,29.67,29.67
4,2,1,35.99,35.99
4,2,1,33.35,33.35
4,2,1,38.23,38.23
5,2,1,27.12,27.12
5,2,1,23.97,23.97
5,2,1,25.64,25.64
6,2,1,27.87,27.87
6,2,1,31.69,31.69
6,2,1,34.14,34.14
7,2,1,27.61,27.61
7,2,1,27.31,27.31
7,2,1,28.6,28.6
8,2,1,29.56,29.56
8,2,1,30.61,30.61
8,2,1,29.4,29.4
9,2,1,34.45,34.45
9,2,1,35.38,35.38
9,2,1,33.5,33.5
10,2,1,28.32,28.32
10,2,1,28.77,28.77
10,2,1,28.61,28.61
11,2,1,30.64,30.64
11,2,1,30.16,30.16
11,2,1,30.44,30.44
12,2,1,24.64,24.64
12,2,1,23.66,23.66
12,2,1,25.85,25.85
13,2,1,25.56,25.56
13,2,1,25.08,25.08
13,2,1,25.21,25.21
14,2,1,29.21,29.21
14,2,1,30.05,30.05
14,2,1,34.04,34.04
15,2,1,27.89,27.89
15,2,1,28.32,28.32
15,2,1,27.2,27.2
16,2,1,25.43,25.43
16,2,1,35.44,35.44
16,2,1,36.33,36.33
17,2,1,34.07,34.07
17,2,1,30.21,30.21
17,2,1,28.86,28.86
18,2,1,32.91,32.91
18,2,1,34.79,34.79
18,2,1,39.65,39.65
19,2,1,26.95,26.95
19,2,1,28.69,28.69
19,2,1,24.36,24.36
20,2,1,31.83,31.83
20,2,1,31.22,31.22
20,2,1,32.13,32.13
21,2,1,34.85,34.85
